Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Agricultural land (% of land area),AG.LND.AGRI.ZS,Malaysia,MYS,20.5649067041736,21.1191605396819,22.9207125175963,23.8295546958226,24.5299035297139,24.6203013239994,26.0842177037361,26.2577994217014,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Maldives,MDV,26.6666666666667,30,26.3333336512248,26.3333336512248,26.3333336512248,26.3333336512248,26.3333336512248,26.3333336512248,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mali,MLI,26.3303256050287,31.6344175907031,34.1348478515641,34.1348478515641,33.7660528278383,33.7660528278383,33.7660528278383,33.7660528278383,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Malta,MLT,40.625,28.125,32.2812497615816,32.1875005960466,31.9687485694884,31.9687485694884,31.9687485694884,32.4375003576278,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Marshall Islands,MHL,..,66.6666666666667,72.2222222222222,66.6666666666667,63.8888888888889,63.8888888888889,63.8888888888889,63.8888888888889,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mauritania,MRT,38.4748229358688,38.5660230911031,38.4796740079558,38.4796740079558,38.5281847288251,38.5281847288251,38.5281847288251,38.5281847288251,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mauritius,MUS,54.679802955665,49.7536945812808,43.8423645320197,42.8571428571429,42.3645320197044,42.3645320197044,42.3645320197044,42.3645320197044,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mexico,MEX,54.0914118161475,54.6979088968338,54.8445176059055,54.8445176059055,54.9695208210088,55.0045011445768,54.9026466730111,54.6495537436662,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Micronesia, Fed. Sts.",FSM,..,32.1428571428571,31.4285714285714,31.4285714285714,31.4285714285714,31.4285714285714,31.4285714285714,31.4285714285714,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Moldova,MDA,..,77.3722627737226,74.9467275494673,74.8630553864881,74.8479318734793,74.7794341344691,74.78406029026,74.2170872605655,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mongolia,MNG,80.8826179870749,83.9813074486985,73.0625144828652,72.9909349333144,72.9356435782976,72.695293390664,72.6740518550941,71.4888405500914,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Montenegro,MNE,..,..,38.1412639405204,38.1412639405204,16.5895914411013,17.1241641133248,17.2044605127497,18.9591078066914,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Morocco,MAR,67.9879005153484,68.6802599148555,67.4519399086937,68.1223392336993,68.5447008738517,68.5447008738517,68.5447008738517,68.5447008738517,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mozambique,MOZ,60.6322642997024,61.2299397237977,63.5189094330985,63.5189094330985,63.5189094330985,63.5189094330985,63.5189094330985,63.5189094330985,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Myanmar,MMR,15.9561771276433,16.5437463659455,19.2227035466638,19.2130444767664,19.2732896429228,19.342193911925,19.5213450113309,19.538188277087,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Namibia,NAM,46.9603663350703,47.1522792697591,47.1389182426605,47.1389182426605,47.1389182426605,47.1389182426605,47.1389182426605,47.1389182426605,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nauru,NRU,20.0000002980232,20.0000002980232,20.0000002980232,20.0000002980232,20.0000002980232,20.0000002980232,20.0000002980232,20.0000002980232,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nepal,NPL,28.9818174989073,29.6414377234479,28.7868859271451,28.7478200209278,28.7478200209278,28.7478200209278,28.7478200209278,28.7478200209278,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Netherlands,NLD,59.4194312796209,57.9383886255924,55.1126934879615,54.6174362743737,54.841198444225,54.5888980583538,54.5265657465123,53.3095874146631,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,New Caledonia,NCL,12.691466083151,13.4026258205689,10.4102846308402,10.0820570597242,10.0765862663152,10.0787749175691,10.0787749175691,10.0787749175691,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,New Zealand,NZL,61.4560783866925,58.5355664425962,43.1848391629638,42.5711153796855,42.1784208727356,42.2163989214234,41.1682047776385,40.450419657438,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nicaragua,NIC,33.4469004487286,42.7206248961276,42.1381078805364,42.4048529167359,42.0890809373442,42.0890809373442,42.0890809373442,42.0890809373442,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Niger,NER,26.0890502881503,29.2097576379569,35.1164443040973,35.3532801768375,36.063787795058,36.063787795058,36.063787795058,36.063787795058,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nigeria,NGA,67.619706402275,78.2854068535415,77.956015239852,79.0539872854837,77.7364208307256,77.7364208307256,77.7364208307256,77.7364208307256,..,..,..,..
