Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,"Micronesia, Fed. Sts.",FSM,..,106.27,95.84,94.49,100.26,112.47,127.2,100.7,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Moldova,MDA,..,85.68,101.5,85.02,99.76,92.94,78.23,97.43,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Mongolia,MNG,134.78,143.23,122.54,129.25,141.92,154.51,151.46,160.19,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Montenegro,MNE,..,..,71.73,60.28,67.3,63.16,69.18,63.25,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Morocco,MAR,69.35,72.03,128.37,123.11,127.77,131.56,139.01,118.49,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Mozambique,MOZ,57.57,88.24,157.55,158.62,124.27,143.47,141.25,149.73,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Myanmar,MMR,43.39,75.01,129.45,125.39,129.98,132.82,135.35,135.83,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Namibia,NAM,81.8,84.05,89.09,91.4,89.62,91.1,91.75,92.56,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Nauru,NRU,75.6,94.5,102.86,108.57,110.8,111.77,112.92,113.69,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Nepal,NPL,65.17,87.17,121.52,140.02,130.62,136.2,135.94,137.83,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Netherlands,NLD,103.31,104.1,114.55,111.54,113.42,115.91,117.3,119.58,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,New Caledonia,NCL,83.04,97.95,100.74,105.96,107.69,108.64,104.18,106.27,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,New Zealand,NZL,65.05,86.57,105.72,110.66,111.2,117.83,120.13,119.15,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Nicaragua,NIC,49.5,82.23,126.07,128.74,131.38,127.63,122.93,128.52,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Niger,NER,45.75,68.91,128.03,140.05,146.18,153.24,163.26,176.35,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Nigeria,NGA,49.19,81.81,100.13,112.61,111.1,123.92,125.77,124.55,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,North Macedonia,MKD,..,98.3,112.9,109.65,114.36,110.39,124.82,125.32,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Norway,NOR,109.06,96.7,98.03,101.64,104.02,105.97,107.67,107.38,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Oman,OMN,52.69,88.82,111.92,124.25,128.29,132.81,145.11,146.22,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Pakistan,PAK,60.53,88.55,120.57,120.58,127.88,129.18,131.05,130.37,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Panama,PAN,92.81,95.56,110.64,116.32,117.37,117.75,117.13,114.95,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Papua New Guinea,PNG,69.17,90.47,116,117.17,119.66,120.91,121.65,123.05,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Paraguay,PRY,63.32,80.11,163.34,128.98,178.32,181.51,180.96,183.72,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Peru,PER,50.38,86.39,133.94,142.35,148.26,149.4,149.46,151.81,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Philippines,PHL,67.48,85.78,116.82,120.59,121.76,117.46,116.33,113.99,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Poland,POL,110.34,92.39,104.35,108.62,110.48,117.1,109.99,117.6,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Portugal,PRT,100.66,95.63,101.03,99.06,103.55,103.9,117.28,108.59,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Puerto Rico,PRI,133.56,110.63,107.39,108.27,108.82,104.06,104.21,104,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Qatar,QAT,69.55,118.08,143.94,147.58,166.29,164,171.26,169.67,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Romania,ROU,94.1,81.7,102.56,85.95,102.42,117.33,108.69,112.93,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Russian Federation,RUS,..,91.88,129.57,124.72,131.65,132.1,136.57,147.45,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Rwanda,RWA,76.02,83.16,150.5,162.16,165.22,155.01,150.3,140.61,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Samoa,WSM,91.03,92.6,108.96,111.4,113.08,114.32,119.02,117.68,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Sao Tome and Principe,STP,49.09,98.53,105.83,107.93,117.54,126.18,113.16,111.36,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Saudi Arabia,SAU,71.38,81.7,104.02,103.82,106.49,96.01,102.2,107.06,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Senegal,SEN,77.01,106.27,110.36,127,123.27,127.11,163.8,148.46,..,..,..,..
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,Serbia,SRB,..,..,105.21,94.79,102,94.57,89.05,98.59,..,..,..,..
